isLethe,fileName,LogicalAxiomsSize,RolesSize,ConceptsSize,GCISize,GCIRolesSize,GCIConceptSize,rate,time,memory,timeOut,MemoryOut,isSuccess,isExtra,afterForgettingAxiomsSize,beforeForgettingAxiomsSize,definer,optimizenum1,optimizenum2,optimizenum3,optimizenum4,optimizetim3,depthMean,depthMedian,depthMax 
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00765.owl,15,0,12,0,0,0,0.3,1.0,10.745216369628906,0,0,1,0,0,3,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00765.owl,15,0,12,0,0,0,0.3,2.0,10.465835571289062,0,0,1,0,1,4,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00765.owl,15,0,12,0,0,0,0.3,4.0,6.9813232421875,0,0,1,0,1,4,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00017.owl,490,259,96,0,0,0,0.3,0.0,0.0,0,0,0,1,0,0,0,1.0,2.0,3.0,0.0,3.0,,,
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00017.owl,490,259,96,0,0,0,0.3,0.0,0.0,1,0,0,0,0,0,,,,,,,,,2.0
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00017.owl,490,259,96,0,0,0,0.3,22.0,133.57445526123047,0,0,1,0,46,81,1,0.0,2.0,5.0,1.0,4.0,0.9642857142857144,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00017.owl,490,259,96,0,0,0,0.3,0.0,0.0,0,0,0,1,0,0,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00017.owl,490,259,96,0,0,0,0.3,0.0,0.0,0,0,0,1,0,0,0,1.0,0.0,7.0,0.0,4.0,,,
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00017.owl,490,259,96,0,0,0,0.3,0.0,0.0,0,0,0,1,0,0,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00229.owl,26,6,11,0,0,0,0.3,3.0,80.68211364746094,0,0,1,0,0,2,1,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00229.owl,26,6,11,0,0,0,0.3,9.0,94.71208190917967,0,0,1,0,0,2,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00229.owl,26,6,11,0,0,0,0.3,2.0,40.590118408203125,0,0,1,0,0,2,1,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00229.owl,26,6,11,0,0,0,0.3,5.0,70.78893280029297,0,0,1,0,0,2,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00229.owl,26,6,11,0,0,0,0.3,2.0,27.522979736328125,0,0,1,0,0,6,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00229.owl,26,6,11,0,0,0,0.3,4.0,40.216217041015625,0,0,1,0,0,6,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00567.owl,516,0,501,0,0,0,0.3,24.0,121.54502868652344,0,0,1,0,75,225,1,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00567.owl,516,0,501,0,0,0,0.3,1300.0,1311.331443786621,0,0,1,0,75,225,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00567.owl,516,0,501,0,0,0,0.3,27.0,76.38017272949219,0,0,1,0,97,249,1,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00567.owl,516,0,501,0,0,0,0.3,1721.0,318.5107192993164,0,0,1,0,97,249,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00567.owl,516,0,501,0,0,0,0.3,27.0,88.95724487304688,0,0,1,0,142,297,1,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00567.owl,516,0,501,0,0,0,0.3,1692.0,275.2872848510742,0,0,1,0,142,297,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00201.owl,29,6,10,0,0,0,0.3,3.0,32.59912872314453,0,0,1,0,2,3,1,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00201.owl,29,6,10,0,0,0,0.3,5.0,19.19908905029297,0,0,1,0,2,3,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00201.owl,29,6,10,0,0,0,0.3,3.0,45.53749084472656,0,0,1,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00201.owl,29,6,10,0,0,0,0.3,5.0,35.548614501953125,0,0,1,0,0,2,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00201.owl,29,6,10,0,0,0,0.3,2.0,16.078346252441406,0,0,1,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00201.owl,29,6,10,0,0,0,0.3,5.0,17.843101501464844,0,0,1,0,0,1,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00203.owl,21,0,26,0,0,0,0.3,2.0,45.53749084472656,0,0,1,0,0,12,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00203.owl,21,0,26,0,0,0,0.3,2.0,48.92945861816406,0,0,1,0,0,12,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00203.owl,21,0,26,0,0,0,0.3,3.0,22.29175567626953,0,0,1,0,2,10,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00203.owl,21,0,26,0,0,0,0.3,5.0,23.50067901611328,0,0,1,0,2,10,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00203.owl,21,0,26,0,0,0,0.3,2.0,31.97748565673828,0,0,1,0,0,8,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00203.owl,21,0,26,0,0,0,0.3,1.0,31.602752685546875,0,0,1,0,0,8,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00767.owl,30,4,25,0,0,0,0.3,4.0,42.37516021728516,0,0,1,0,8,15,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00767.owl,30,4,25,0,0,0,0.3,17.0,41.3548583984375,0,0,1,0,8,15,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00767.owl,30,4,25,0,0,0,0.3,3.0,47.42249298095703,0,0,1,0,8,16,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00767.owl,30,4,25,0,0,0,0.3,13.0,55.632110595703125,0,0,1,0,8,16,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00767.owl,30,4,25,0,0,0,0.3,3.0,45.28314971923828,0,0,1,0,5,12,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00767.owl,30,4,25,0,0,0,0.3,19.0,48.55663299560547,0,0,1,0,5,12,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00015.owl,164,70,37,0,0,0,0.3,6.0,44.05796051025391,0,0,1,0,6,19,1,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00015.owl,164,70,37,0,0,0,0.3,0.0,0.0,0,0,0,1,0,0,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00015.owl,164,70,37,0,0,0,0.3,8.0,46.49879455566406,0,0,1,0,22,26,2,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00015.owl,164,70,37,0,0,0,0.3,0.0,0.0,0,0,0,1,0,0,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00015.owl,164,70,37,0,0,0,0.3,8.0,43.32443237304688,0,0,1,0,17,24,1,1.0,1.0,0.0,0.0,1.0,0.9090909090909092,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00015.owl,164,70,37,0,0,0,0.3,0.0,0.0,0,0,0,1,0,0,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00773.owl,432,68,244,0,0,0,0.3,28.0,78.88639068603516,0,0,1,0,61,165,1,0.0,5.0,15.0,0.0,5.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00773.owl,432,68,244,0,0,0,0.3,0.0,0.0,0,0,0,1,0,0,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00773.owl,432,68,244,0,0,0,0.3,28.0,81.7896728515625,0,0,1,0,101,173,1,0.0,9.0,12.0,0.0,5.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00773.owl,432,68,244,0,0,0,0.3,0.0,0.0,0,0,0,1,0,0,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00773.owl,432,68,244,0,0,0,0.3,23.0,64.08906555175781,0,0,1,0,67,163,1,0.0,6.0,16.0,0.0,4.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00773.owl,432,68,244,0,0,0,0.3,2570.0,146.36044311523438,0,0,1,0,201,163,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00613.owl,107,12,39,0,0,0,0.3,5.0,32.16261291503906,0,0,1,0,0,21,1,0.0,0.0,5.0,0.0,2.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00613.owl,107,12,39,0,0,0,0.3,112.0,140.10897827148438,0,0,1,0,44,21,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00613.owl,107,12,39,0,0,0,0.3,4.0,38.97411346435547,0,0,1,0,1,20,1,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00613.owl,107,12,39,0,0,0,0.3,110.0,149.02959442138672,0,0,1,0,60,20,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00613.owl,107,12,39,0,0,0,0.3,5.0,49.009307861328125,0,0,1,0,0,14,1,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00613.owl,107,12,39,0,0,0,0.3,115.0,123.75762939453124,0,0,1,0,28,14,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00175.owl,216,60,96,0,0,0,0.3,10.0,41.73355865478516,0,0,1,0,0,56,1,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00175.owl,216,60,96,0,0,0,0.3,0.0,0.0,0,0,0,1,0,0,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00175.owl,216,60,96,0,0,0,0.3,9.0,50.56718444824219,0,0,1,0,18,46,1,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00175.owl,216,60,96,0,0,0,0.3,0.0,0.0,0,0,0,1,0,0,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00175.owl,216,60,96,0,0,0,0.3,10.0,39.277435302734375,0,0,1,0,12,40,1,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00175.owl,216,60,96,0,0,0,0.3,0.0,0.0,0,0,0,1,0,0,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00149.owl,204,9,184,0,0,0,0.3,10.0,40.17261505126953,0,0,1,0,35,92,1,0.0,0.0,0.0,0.0,2.0,0.9454545454545454,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00149.owl,204,9,184,0,0,0,0.3,145.0,177.60960388183594,0,0,1,0,35,92,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00149.owl,204,9,184,0,0,0,0.3,9.0,44.52562713623047,0,0,1,0,19,81,1,0.0,0.0,0.0,0.0,2.0,0.9636363636363636,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00149.owl,204,9,184,0,0,0,0.3,102.0,134.34282684326172,0,0,1,0,19,81,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00149.owl,204,9,184,0,0,0,0.3,11.0,48.84632873535156,0,0,1,0,76,125,1,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00149.owl,204,9,184,0,0,0,0.3,238.0,242.97652435302732,0,0,1,0,76,125,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00388.owl,106,8,183,0,0,0,0.3,25.0,62.39585113525391,0,0,1,0,340,175,1,32.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00388.owl,106,8,183,0,0,0,0.3,3435.0,91.11590576171876,0,0,1,0,350,175,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00388.owl,106,8,183,0,0,0,0.3,33.0,64.31256103515625,0,0,1,0,574,220,1,29.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00388.owl,106,8,183,0,0,0,0.3,3628.0,726.0505142211914,0,0,1,0,591,220,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00388.owl,106,8,183,0,0,0,0.3,32.0,60.00840759277344,0,0,1,0,559,209,1,31.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00388.owl,106,8,183,0,0,0,0.3,3637.0,677.9345245361328,0,0,1,0,575,209,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00377.owl,523,27,906,0,0,0,0.3,117.0,125.5937042236328,0,0,1,0,778,796,1,119.0,0.0,2.0,0.0,12.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00377.owl,523,27,906,0,0,0,0.3,42987.0,968.3130416870116,0,0,1,0,816,796,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00377.owl,523,27,906,0,0,0,0.3,103.0,166.92105102539062,0,0,1,0,135,785,1,120.0,0.0,3.0,0.0,11.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00377.owl,523,27,906,0,0,0,0.3,42318.0,487.0844650268554,0,0,1,0,257,785,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00377.owl,523,27,906,0,0,0,0.3,105.0,269.88494873046875,0,0,1,0,318,813,1,121.0,0.0,8.0,0.0,11.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00377.owl,523,27,906,0,0,0,0.3,48627.0,519.3711318969727,0,0,1,0,430,813,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00405.owl,135,1,50,0,0,0,0.3,5.0,182.18787384033203,0,0,1,0,9,26,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00405.owl,135,1,50,0,0,0,0.3,93.0,229.8426055908203,0,0,1,0,94,26,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00405.owl,135,1,50,0,0,0,0.3,6.0,163.79711151123047,0,0,1,0,19,35,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00405.owl,135,1,50,0,0,0,0.3,100.0,239.6005096435547,0,0,1,0,98,35,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00405.owl,135,1,50,0,0,0,0.3,6.0,107.5088119506836,0,0,1,0,10,27,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00405.owl,135,1,50,0,0,0,0.3,69.0,181.65145111083984,0,0,1,0,104,27,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00363.owl,95,0,39,0,0,0,0.3,4.0,106.76017761230467,0,0,1,0,2,24,1,0.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00363.owl,95,0,39,0,0,0,0.3,90.0,229.58058166503903,0,0,1,0,68,24,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00363.owl,95,0,39,0,0,0,0.3,5.0,128.3755340576172,0,0,1,0,1,21,1,0.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00363.owl,95,0,39,0,0,0,0.3,92.0,202.6956024169922,0,0,1,0,67,21,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00363.owl,95,0,39,0,0,0,0.3,5.0,160.85880279541016,0,0,1,0,0,17,1,0.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00363.owl,95,0,39,0,0,0,0.3,68.0,129.8544158935547,0,0,1,0,32,17,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00404.owl,116,1,46,0,0,0,0.3,5.0,163.3789291381836,0,0,1,0,8,22,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00404.owl,116,1,46,0,0,0,0.3,51.0,184.9891662597656,0,0,1,0,71,22,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00404.owl,116,1,46,0,0,0,0.3,5.0,146.98172760009766,0,0,1,0,7,20,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00404.owl,116,1,46,0,0,0,0.3,52.0,185.12608337402344,0,0,1,0,63,20,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00404.owl,116,1,46,0,0,0,0.3,5.0,150.04033660888672,0,0,1,0,7,21,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00404.owl,116,1,46,0,0,0,0.3,58.0,189.5831298828125,0,0,1,0,95,21,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00362.owl,91,0,38,0,0,0,0.3,5.0,123.01984405517578,0,0,1,0,3,20,1,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00362.owl,91,0,38,0,0,0,0.3,71.0,174.37887573242188,0,0,1,0,44,20,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00362.owl,91,0,38,0,0,0,0.3,4.0,150.0598602294922,0,0,1,0,0,20,1,0.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00362.owl,91,0,38,0,0,0,0.3,93.0,150.04293060302734,0,0,1,0,44,20,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00362.owl,91,0,38,0,0,0,0.3,5.0,144.6518325805664,0,0,1,0,0,25,1,0.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00362.owl,91,0,38,0,0,0,0.3,78.0,155.45092010498047,0,0,1,0,67,25,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00376.owl,661,32,1111,0,0,0,0.3,158.0,304.3477478027344,0,0,1,0,593,1081,2,147.0,0.0,9.0,0.0,20.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00376.owl,661,32,1111,0,0,0,0.3,9071.0,716.0090255737305,0,0,1,0,1387,1081,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00376.owl,661,32,1111,0,0,0,0.3,140.0,216.4891128540039,0,0,1,0,353,1042,1,151.0,0.0,11.0,0.0,20.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00376.owl,661,32,1111,0,0,0,0.3,9339.0,1302.0479888916016,0,0,1,0,1045,1042,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00376.owl,661,32,1111,0,0,0,0.3,124.0,181.54755401611328,0,0,1,0,110,954,1,154.0,0.0,7.0,0.0,14.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00376.owl,661,32,1111,0,0,0,0.3,8550.0,796.5986251831055,0,0,1,0,480,954,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00389.owl,100,4,171,0,0,0,0.3,19.0,45.69937133789063,0,0,1,0,72,148,1,26.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00389.owl,100,4,171,0,0,0,0.3,3515.0,1325.4572219848633,0,0,1,0,92,148,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00389.owl,100,4,171,0,0,0,0.3,22.0,37.12738037109375,0,0,1,0,110,153,1,22.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTI/00389.owl,100,4,171,0,0,0,0.3,3547.0,63.92906188964844,0,0,1,0,135,153,,,,,,,,,
